wordform,lemma,pos_tag
hinauskommen,hinauskommen,VERB
ʕazīz,ʕazīz,PROPN
fōzi,fōzi,PROPN
arme,arm,ADJ
Beim,beim,PRON
hinabrollen,hinabrollen,ADV
versteckt,verstecken,VERB
durchs,durchs,ADV
schimpfte,schimpfen,VERB
begrabe,begreben,VERB
Eintreten,Eintreten,NOUN
Schürhaken,Schürhaken,NOUN
retten,retten,VERB
ausgegangen,ausgehen,VERB
reparierten,reparieren,VERB
Zorn,Zorn,NOUN
Fawwāz,Fawwāz,PROPN
Ḥalāl,Ḥalāl,PROPN
Nest,Nest,NOUN
roten,rot,VERB
Hornissen,Hornissen,PROPN
Reißt,reißen,VERB
herauszureißen,herauszureißen,VERB
Hornissennest,Hornissennest,PROPN
hineinschlugen,hineinschlugen,VERB
fawwāz,fawwāz,PROPN
stachen,stachen,VERB
Hornisse,Hornisse,NOUN
wimmelten,wimmeln,VERB
Schreien,Schreie,NOUN
Jungfrau,Jungfrau,NOUN
Euren,euer,DET
aufgeblasen,aufblasen,VERB
Ohren,Ohr,NOUN
Spannen,Spanne,NOUN
Konturen,Kontur,NOUN
Doktor,Doktor,NOUN
Nuṣralla,Nuṣralla,PROPN
Frankreich,Frankreich,PROPN
Hochschule,Hochschule,NOUN
ausbilden,ausbilden,VERB
Dafür,dafür,ADV
verschreibe,verschreiben,VERB
Besserung,Besserung,NOUN
Essig,Essig,NOUN
Schwellung,Schwellung,NOUN
verschwinden,verschwinden,VERB
bedeutet,bedeuten,VERB
wenden,wenden,VERB
verschwindet,verschwinden,VERB
ernst,ernst,ADJ
Behandlung,Behandlung,NOUN
nackt,nackt,ADJ
sticht,stechen,VERB
Beleibtheit,Beleibtheit,NOUN
Immunität,Immunität,NOUN
Ibrahim,Ibrahim,PROPN
Qamar,Qamar,PROPN
Naṣūḥ,Naṣūḥ,PROPN
ḏiyāb,ḏiyāb,PROPN
schneite,schneien,VERB
Traktorfahrer,Traktorfahrer,NOUN
Spanne,Spann|Spanne,NOUN
Fahrweise,Fahrweise,NOUN
scheint,scheinen,VERB
umstürzen,umstürzen,VERB
verschwand,verschwinden,VERB
Kurven,Kurve,NOUN
schwarzen,schwarz,ADJ
lauf,lauf,NOUN
umgestürzt,umstürzen,VERB
zugestoßen,zustoßen,VERB
žuržaffa,žuržaffa,PROPN
gekippt,tippen,VERB
Zufall,Zufall,NOUN
umgekippt,umkippen,VERB
Auspuff,Auspuff,NOUN
Räder,Rad,NOUN
Unterseite,Unterseite,NOUN
Traktors,Traktor,NOUN
eingeklemmt,einklemmen,VERB
aufgerissen,aufreißen,VERB
wegkippen,wegkippen,VERB
Entfernung,Entfernung,NOUN
Lauf,Lauf,NOUN
Veranlasse,Veranlasse,NOUN
Bergung,Bergung,NOUN
graben,graben,VERB
Ṣūf,Ṣūf,PROPN
Spitz,Spitz,NOUN
namen,name,NOUN
Anhänger,Anhänger,NOUN
geladen,laden,VERB
verschüttet,verschütten,VERB
Säcken,Sacke,NOUN
Verdammt,verdammt,ADJ
entschuldige,entschuldigen,VERB
lieber,lieb,ADV
suchst,suchen,VERB
ermuntern,ermuntern,VERB
Traktoren,Traktor,NOUN
wären,sein,AUX
Ausflug,Ausflug,NOUN
kaputten,kaputt,ADJ
folgten,folgen,VERB
Reittieren,Reittier,NOUN
Wunde,Wund,NOUN
nähen,nähen,VERB
Betäubungsmittel,Betäubungsmittel,NOUN
naṣūḥ,naṣūḥ,PROPN
Matratzen,Matratze,NOUN
polstert,polstern,VERB
nähte,nahen,VERB
Verletzte,Verletzte,NOUN
Au,Au,PROPN
merkt,merken,VERB
Msīḥ,Msīḥ,PROPN
ʕabdo,ʕabdo,PROPN
begabt,begabt,ADJ
Traum,Traum,NOUN
Strand,Strand,NOUN
Meeres,Meer,NOUN
kniete,knieten,VERB
Meer,Meer,NOUN
Festland,Festland,NOUN
salzig,salzig,ADJ
Begabung,Begabung,NOUN
wunderbaren,wunderbar,ADJ
vergingen,vergingen,VERB
Andreas,Andreas,PROPN
Volkspoet,Volkspoet,NOUN
Libanese,Libanese,NOUN
Libanesen,Libanese,NOUN
Dreizeiler,Dreizeiler,NOUN
Qaṣīden,Qaṣīden,PROPN
besiegte,besiegen,VERB
Dichterwettstreit,Dichterwettstreit,NOUN
seliger,selig,ADJ
zugehört,zuhören,VERB
geselligen,gesellig,ADJ
Abendunterhaltung,Abendunterhaltung,NOUN
schwer,schwer,ADJ
merke,merken,VERB
eröffnet,eröffnen,VERB
präsentiere,präsentieren,VERB
verstehst,verstehen,VERB
Merke,Merk,NOUN
zitierte,zitieren,VERB
mündlich,mündlich,ADJ
eröffnete,eröffnen,VERB
Thema,Thema,NOUN
worüber,worüber,ADV
gesungen,singen,VERB
präsentierte,präsentieren,VERB
vorangegangenen,vorangegangen,ADJ
wem,wer,ADV
Von,von,ADP
verstummte,verstummen,VERB
Anstoß,Anstoß,NOUN
Erwiderung,Erwiderung,NOUN
präsentiert,präsentieren,VERB
Tatsächlich,tatsächlich,ADJ
Sieh,sehen,VERB
Türschwelle,Türschwelle,NOUN
umarmte,umarmen,VERB
Posten,Posten,NOUN
schüchtern,schüchtern,ADJ
Scham,Scham,NOUN
versinkend,versinkend,ADJ
kredenzte,kredenzen,VERB
Arrakkessel,Arrakkessel,NOUN
Bein,Bein,NOUN
kniend,kniend,ADJ
aufrichtete,aufrichten,VERB
erwiderte,erwidern,VERB
Volkspoeten,Volkspoet,NOUN
Ausgeschlossen,ausschließen,VERB
fünfundsechzig,fünfundsechzig,NUM
erlangte,erlangen,VERB
ʕAbd,ʕAbd,PROPN
Masīḥ,Masīḥ,PROPN
überlegen,überlegen,VERB
ständig,ständig,ADJ
Seligen,Selige,NOUN
einfach,einfach,ADJ
arm,arm,ADJ
Landwirtschaft,Landwirtschaft,NOUN
Mobilmachung,Mobilmachung,NOUN
Ersten,erst,ADJ
krieg,kriegen,NOUN
Krieg,Krieg,NOUN
Birōyəs,Birōyəs,PROPN
Sabʕa,Sabʕa,PROPN
Militär,Militär,NOUN
eingezogen,einziehen,VERB
Bataillon,Bataillon,NOUN
Riyāq,Riyāq,PROPN
Schneesturm,Schneesturm,NOUN
fror,fror,NOUN
Armee,Armee,NOUN
froren,Kror,NOUN
Stall,Stall,NOUN
Futtertrog,Futtertrog,NOUN
Maultiers,Maultier,NOUN
Atem,Atem,NOUN
wärmte,wärmen,VERB
rettete,retten,VERB
erfroren,erfroren,VERB
Offizier,Offizier,NOUN
registrierte,registriert,ADJ
Vernichtung,Vernichtung,NOUN
Türkei,Türkei,PROPN
registrierten,registrieren,VERB
Bataillons,Bataillon,NOUN
registriert,registrieren,VERB
überlebte,überleben,VERB
Morgenfutter,Morgenfutter,NOUN
Türken,Türke,NOUN
verraten,verraten,VERB
Information,Information,NOUN
Verrate,Verrat,NOUN
Gürtel,Gürtel,NOUN
armer,arm,ADJ
Beschreibe,Beschreibe,NOUN
Zaḥle,Zaḥle,PROPN
Regierung,Regierung,NOUN
auslieferst,ausliefern,VERB
beschrieb,beschreiben,VERB
Wald,Wald,NOUN
Žorta,Žorta,PROPN
Ḏīka,Ḏīka,PROPN
Bäcker,Bäcker,NOUN
küssen,küssen,VERB
Übermaß,Übermaß,NOUN
verstand,verstehen,VERB
Backstube,Backstube,NOUN
unterstützen,unterstützen,VERB
Berge,Berg,NOUN
hinaufzusteigen,hinaufsteigen,VERB
hackte,hacken,VERB
einheizte,einheizen,VERB
ermöglichte,ermöglichen,VERB
zurückzukehren,zurückkehren,VERB
Heimat,Heimat,NOUN
sehnt,sehnen,VERB
ergreifen,ergreifen,VERB
Vertrauen,Vertrauen,NOUN
gerichtet,richten,VERB
Soldat,Soldat,NOUN
ferne,fern,NOUN
Erd,Erd,NOUN
oberfläche,oberfläch,NOUN
Cholera,Cholera,NOUN
erwischt,erwischen,VERB
Angesicht,Angesicht,NOUN
Jenem,jener,DET
Trauergeleit,Trauergeleit,NOUN
ermöglichen,ermöglichen,VERB
zurückkehre,zurückkehren,VERB
Šarīf,Šarīf,PROPN
Ḥsēn,Ḥsēn,PROPN
Militärdienst,Militärdienst,NOUN
Amnestie,Amnestie,NOUN
mittellos,mittellos,ADJ
bestellen,bestellen,VERB
Lieder,Lied,NOUN
verfaßte,verfaßen,VERB
Ereignisse,Ereignis,NOUN
Krieges,Krieg,NOUN
zerstreute,zerstreuten,VERB
treiben,treiben,VERB
Lebensabschnitt,Lebensabschnitt,NOUN
vorübergegangen,vorübergehen,VERB
Stammhalter,Stammhalter,NOUN
erlebte,erleben,VERB
Revolution,Revolution,NOUN
raubte,rauben,VERB
unerträglich,unerträglich,ADJ
weiterzuleben,weiterleben,VERB
neunzehnhundertdreißig,neunzehnhundertdreißig,NUM
schenkte,schenken,VERB
vermisste,vermissen,VERB
Waisen,Waise,NOUN
Schwestern,Schwester,NOUN
unverheiratet,unverheiratet,ADJ
unverheirateten,unverheiratet,NOUN
geheiratet,heiraten,VERB
gehörte,gehören,VERB
Rekrutierung,Rekrutierung,NOUN
einzelner,einzeln,ADJ
Nachweis,Nachweis,NOUN
versorgen,versorgen,VERB
Führungszeugnis,Führungszeugnis,NOUN
Bürgermeister,Bürgermeister,NOUN
vervollständigt,vervollständigen,VERB
Zeugnis,Zeugnis,NOUN
beglaubigt,beglaubigen,VERB
Abstammungsurkunde,Abstammungsurkunde,NOUN
Einwohnermeldeamt,Einwohnermeldeamt,NOUN
Kommandeur,Kommandeur,NOUN
Heereseinheit,Heereseinheit,NOUN
Stellungnahme,Stellungnahme,NOUN
verzögert,verzögern,VERB
unbestimmte,unbestimmt,ADJ
vergehen,vergehen,VERB
erbringen,erbringen,VERB
Versorgung,Versorgung,NOUN
kostet,kosten,VERB
Einzelsöhne,Einzelsohn,NOUN
vorlegen,vorlegen,VERB
versorgst,versorgen,VERB
einreichen,einreichen,VERB
diene,dienen,VERB
Pflicht,Pflicht,NOUN
nachkommst,nachkommen,VERB
schreibe,schreiben,VERB
vorgelegt,vorlegen,VERB
gesetzlichen,gesetzlich,ADJ
Schreib,Schreib,NOUN
brauche,brauchen,VERB
vorzulegen,vorlegen,VERB
plündert,plündern,VERB
verlangte,verlangen,VERB
nachgekommen,nachkommen,VERB
trieben,treiben,VERB
Qaṭana,Qaṭana,PROPN
Minbež,Minbež,PROPN
fünfundachtzig,fünfundachtzig,ADJ
östlich,östlich,ADJ
entlassen,entlassen,VERB
Baumaterial,Baumaterial,NOUN
Hochzeitsfesten,Hochzeitsfest,NOUN
Honorar,Honorar,NOUN
beschaffte,beschaffen,VERB
Gespann,Gespann,NOUN
Lebensunterhalt,Lebensunterhalt,NOUN
sorgen,sorgen,VERB
Milchprodukte,Milchprodukt,NOUN
ernähre,ernähren,VERB
Überfluß,Überfluß,NOUN
Trockenheit,Trockenheit,NOUN
Ägypten,Ägypten,PROPN
herrschte,herrschen,VERB
Dürre,Dürr,NOUN
Saat,Saat,NOUN
herniederfiel,herniederfal,VERB
Wertes,Wert,NOUN
betreiben,betreiben,VERB
Ländereien,Ländereien,NOUN
Regenfeldbau,Regenfeldbau,NOUN
existieren,existieren,VERB
umfangreiche,umfangreich,ADJ
strengte,strengen,VERB
irgendwie,irgendwie,ADV
Beilagen,Beilage,NOUN
herbrachte,herbringen,VERB
anbetteln,anbetteln,VERB
Kredit,Kredit,NOUN
anschreiben,anschreiben,VERB
anfing,anfangen,VERB
Fülle,Fülle,NOUN
benötigen,benötigen,VERB
ähnliches,ähnlich,ADJ
verringerte,verringern,VERB
Baustellen,Baustell,NOUN
junge,jung,ADJ
verheiratete,verheiratet,ADJ
wehrpflichtigen,wehrpflichtig,ADJ
Wehrdienst,Wehrdienst,NOUN
eingeschlossen,einschließen,VERB
errettet,erretten,VERB
befreit,befreien,VERB
Ḥomṣ,Ḥomṣ,PROPN
Dienstes,Dienst,NOUN
zugetan,zugetan,ADJ
eingegeben,eingeben,VERB
listigen,listig,ADJ
Zauberer,Zauberer,NOUN
eifersüchtig,eifersüchtig,ADJ
beneidete,beneiden,VERB
List,List,NOUN
wegzunehmen,weghunehmen,VERB
verzaubern,verzaubern,VERB
unterschied,unterscheiden,VERB
Verschwinde,Verschwinde,NOUN
reißen,reißen,VERB
Streit,Streit,NOUN
verteidigen,verteidigen,VERB
verwirrt,verwirren,ADJ
auseinanderhalten,auseinanderhalten,VERB
unterscheiden,unterscheiden,VERB
welcher,welcher,DET
dazusitzen,dazusitzen,VERB
Elend,Elend,NOUN
beklagen,beklagen,VERB
bekämpften,bekämpfen,VERB
besiegen,besiegen,VERB
Auseinandersetzung,Auseinandersetzung,NOUN
löse,lösen,VERB
wunderte,wundern,VERB
faßte,faßen,VERB
Beschluß,Beschluß,NOUN
schwierige,schwierig,ADJ
Überlegungen,Überlegung,NOUN
schwere,schwer,ADJ
bereitstellen,bereitstellen,VERB
siebenmal,siebenmal,ADV
Berges,Berg,NOUN
bereitzustellen,bereitstellen,VERB
verschließen,verschließen,VERB
Anstrengung,Anstrengung,NOUN
hörbarer,hörbar,ADJ
ertragen,ertragen,VERB
behalte,behalten,VERB
bekomme,bekommen,VERB
Beide,beide,DET
wart,sein,NOUN
erfolgreich,erfolgreich,ADJ
Prüfung,Prüfung,NOUN
hineinkriechen,hineinkriechen,VERB
Ärmste,Armst,NOUN
lachte,lachen,VERB
staunten,staunen,VERB
dabeisaßen,dabeisaßen,VERB
verschloß,verschließen,VERB
Ärmsten,Ärmst,NOUN
Unrecht,Unrecht,NOUN
reich,reich,ADJ
Familienmitglieder,Familienmitglied,NOUN
Reichen,Reich|Reiche|Reichen,NOUN
Läßt,Läßt,NOUN
Reiche,Reiche,NOUN
Eselin,Eselin,NOUN
stolperte,stolpern,VERB
darüberstolpert,darüberstolpert,ADJ
Handel,Handel,NOUN
trafen,treffen,VERB
trägst,tragen,VERB
Gibst,geben,VERB
Doch,doch,ADV
schlecht,schlecht,ADJ
Warte,Warte,NOUN
hinuntergehe,hinuntergehen,VERB
Fluß,Fluß,NOUN
wusch,wuschen,NOUN
religiosen,religios,ADJ
Verkaufen,verkaufen,VERB
verstecken,verstecken,VERB
Hoffnung,Hoffnung,NOUN
herangewachsen,heranwachsen,VERB
Träubel,Träubel,NOUN
Saison,Saison,NOUN
pflückte,pflücken,VERB
wickelte,wickeln,VERB
Treppen,Treppe,NOUN
hinabstieg,hinabstiegen,VERB
Totenschädel,Totenschädel,NOUN
Träubels,Träubel,NOUN
Scharfrichter,Scharfrichter,NOUN
schlag,schlag,NOUN
Schneide,Schneid|Schneide,NOUN
Spielzeug,Spielzeug,NOUN
Josephs,Joseph,PROPN
Holzfällerbeil,Holzfällerbeil,NOUN
Wanderer,Wanderer,NOUN
Wolf,Wolf,NOUN
hergefallen,hersallen,VERB
Rehkuh,Rehkuh,NOUN
Junges,Jung,NOUN
angegriffen,angreifen,VERB
kämpfte,kämpfen,VERB
verteidigte,verteidigen,VERB
griff,greifen,VERB
Eckzähnen,Eckzahn|Eckzähnen,NOUN
Kitzes,Kitz,NOUN
tötete,töten,VERB
Reh,Reh,NOUN
streicheln,streicheln,VERB
gefürchtet,fürchten,VERB
josephs,Josephs,PROPN
schönste,schön,NOUN
freute,freuen,VERB
Rükken,Rükken,PROPN
fütterte,füttern,VERB
Königssohn,Königssohn,NOUN
verkaufe,verkaufen,VERB
Selbst,selbst,ADV
tausend,tausend,NUM
versteh,verstehen,VERB
erfuhr,erfahren,VERB
Wächter,Wachter,NOUN
Gewalt,Gewalt,NOUN
josef,Josef,PROPN
friß,fressen,VERB
Wächtern,Wachter,NOUN
Nehmt,nehmen,VERB
sperrt,sperren,VERB
Käfig,Käfig,NOUN
Widerspenstigkeit,Widerspenstigkeit,NOUN
Minister,Minister,NOUN
Königs,König,NOUN
einschließlich,einschließlich,ADP
beste,gut,NOUN
Eigentümern,Eigentumer,NOUN
zurückbringst,zurückbringen,VERB
krankes,krank,ADJ
Rückkehr,Rückkehr,NOUN
teuer,teuer,ADJ
dabeihatte,dabeihatte,VERB
Schluß,Schluß,NOUN
Herrschaft,Herrschaft,NOUN
verlieren,verlieren,VERB
vorhandene,vorhanden,ADJ
ausgeben,ausgeben,VERB
total,total,ADJ
verarmtem,verarmt,ADJ
Zurückbleiben,zurückbleiben,VERB
hinterließ,hinterlassen,VERB
Geldes,Geld,NOUN
erkennt,erkennen,VERB
aufgezogen,aufziehen,VERB
Diener,Diener,NOUN
Pfandes,Pfand,NOUN
Pfand,Pfand,NOUN
geriet,geraten,VERB
sehnen,sehnen,VERB
Zeitraum,Zeitraum,NOUN
vergaß,vergeßen,VERB
grübelte,grübeln,VERB
wovon,wovon,ADV
erinnerte,erinnern,VERB
Zeige,Zeig,NOUN
Schaufel,Schaufel,NOUN
Hahn,Hahn,NOUN
Wäre,sein,AUX
verborgene,verborgen,ADJ
Schatz,Schatz,NOUN
Erlös,Erlös,NOUN
schlauer,schlau,ADJ
listiger,listig,ADJ
Verkaufst,Verkaufst,NOUN
Weswegen,weswegen,ADV
rufe,rufen,VERB
Nimmst,nehmen,VERB
Gegenwert,Gegenwert,NOUN
Kommst,kommen,VERB
lustig,lustig,ADJ
nachgehen,nachgehen,VERB
rutschte,rutschen,VERB
Hahns,Hahn,NOUN
schlachte,schlachen,VERB
rupfe,rupfe,NOUN
schräg,schräg,ADJ
brate,Prate,NOUN
erwarte,erwarten,VERB
schlachtete,schlachten,VERB
rupfte,rupfen,VERB
Backofens,Backofen,NOUN
herauskam,herauskommen,VERB
stehlen,stehlen,VERB
änderte,ändern,VERB
Knochen,Knochen,NOUN
Königssohns,Königssohn,NOUN
reinigte,reinigen,VERB
Knecht,Knecht,NOUN
Rings,Ring,NOUN
befiehlst,befehlen,VERB
führe,führen,VERB
Ah,ah,INTJ
verlängern,verlängern,VERB
Unsere,unser,DET
Vermögen,Vermögen,NOUN
verbessert,verbessern,VERB
großzügig,großzügig,ADJ
versah,versehen,VERB
hinausziehen,hinausziehen,VERB
atmen,atmen,VERB
umherging,umhergehen,VERB
ringsherum,ringsherum,ADJ
junger,jung,ADJ
Bewandtnis,Bewandtnis,NOUN
Kümmere,Kümmere,NOUN
Geschwätz,Geschwätz,NOUN
Antwort,Antwort,NOUN
beugte,beugen,VERB
Alte,alt,NOUN
wünsche,wünschen,VERB
hundertfach,hundertfach,ADJ
r,r,X
nötig,nötig,ADJ
darum,darum,ADV
küsse,küssen,VERB
erzählst,erzählsen,VERB
Auges,Auge,NOUN
vorstellte,vorstellen,VERB
Bedingung,Bedingung,NOUN
Sätze,Satz,NOUN
heirate,heiraten,VERB
Sätzen,Satz,NOUN
antworte,antworen,VERB
vermochten,vermochen,VERB
Gedanke,Gedanke,NOUN
empfingen,empfingen,VERB
versuchten,versuchen,VERB
abzuhalten,abhalten,VERB
stärkere,stark,ADJ
tüchtigere,tüchtig,ADJ
klügere,klüg,ADJ
ausrichten,ausrichten,VERB
Königstochter,Königstochter,NOUN
schweigend,schweigend,ADJ
irdenen,irden,NOUN
herdrehte,herdrehen,VERB
rieb,ruben,VERB
hundertmal,hundertmal,ADV
tausendmal,tausendmal,ADV
Gesundheit,Gesundheit,NOUN
vertreiben,vertreiben,VERB
erzähl,erzählen,VERB
Kummer,Kummer,NOUN
abschlagen,abschlagen,VERB
weichherzig,weichherzig,ADJ
großmütig,großmütig,ADJ
Erzähl,Erzähl,NOUN
Schneider,Schneider,NOUN
unzufrieden,unzufrieden,ADJ
umsehen,umsehen,VERB
unglücklich,unglücklich,ADJ
schnuppern,schnuppern,VERB
Mir,ich,PRON
weiterziehen,weiterziehen,VERB
Zimmermann.,Zimmermann,NOUN
Beruf,Beruf,NOUN
Asket,Asket,NOUN
irgendeinem,irgendein,DET
umzusehen,umsehen,VERB
niederzulassen,niederlassen,VERB
reisen,reisen,VERB
erblickten,erblickten,VERB
Räuber,Räuber,NOUN
tötet,töten,VERB
Beste,Beste,NOUN
bewacht,bewachen,VERB
Schwarzes,Schwarz,NOUN
Beschäftigung,Beschäftigung,NOUN
Sinn,Sinn,NOUN
Säge,Sag,NOUN
zimmern,zimmern,VERB
bearbeitete,bearbeitet,VERB
formte,formen,VERB
menschlichen,menschlich,ADJ
sa,sa,X
geschnitzt,schnitzen,VERB
ankleiden,ankleiden,VERB
stücke,stück,NOUN
Stoffstücke,Stoffstück,NOUN
genäht,nähen,VERB
schöneres,schön,ADJ
ui,ui,X
Gefährte,Gefährt,NOUN
Wegkreuzung,Wegkreuzung,NOUN
Westen,Weste|Westen,NOUN
Süden,Süden,NOUN
dritte,dritt,ADJ
angekleidet,ankleiden,VERB
menschliches,menschlich,ADJ
Wesen,Wesen,NOUN
Dem,der,DET
Asketen,Askete,NOUN
Königstocher,Königstocher,NOUN
lebendigen,lebendig,ADJ
deinetwegen,deinetwegen,VERB
entbot,entbeiten,VERB
Morgengruß,Morgengruß,NOUN
beantwortete,beantworten,VERB
frühstückte,frühstücken,VERB
redete,reden,VERB
Wieso,wieso,ADV
sprichst,sprechsen,VERB
zerschlug,zerschlagen,VERB
Ärger,Ärger,NOUN
beschuldigte,beschuldigen,VERB
zerschlagen,zerschlagen,VERB
rede,rede,NOUN
vertrieben,vertreiben,VERB
trauere,trauern,VERB
Petroleumlampe,Petroleumlampe,NOUN
Tausend,Tausend,NUM
Abende,Abend,NOUN
seien,sein,AUX
gewünscht,wünschen,VERB
Erzähle,Erzahl,NOUN
Vettern,Vetter,NOUN
Base,Base,NOUN
begehrten,begehrt,VERB
mitbringt,mitbringen,VERB
wegzubleiben,wegbleiben,VERB
abzustreifen,abstreifen,VERB
Jahres,Jahr,NOUN
zurückkehrt,zurückkehren,VERB
hinsetzen,hinsetzen,VERB
Goldstück,Goldstück,NOUN
gespart,sparen,VERB
Bücher,Buch,NOUN
Nächsten,nah,ADJ
Zügen,Zug,NOUN
glaube,glauben,VERB
ausprobiert,ausprobieren,VERB
probiere,probieren,VERB
Minute,Minute,NOUN
gearbeitet,arbeiten,VERB
Dritten,dritt,ADJ
Gewinner,Gewinner,NOUN
Erwerber,Erwerber,NOUN
Teppichs,Teppich,NOUN
Buches,Buch,NOUN
ist.,sein,AUX
Lies,lesen,VERB
könnte,können,AUX
Rasche,Rasche,NOUN
Setzt,setzen,VERB
hergebracht,herbringen,VERB
wärt,sein,VERB
hättet,hatten,AUX
gewußt,wißen,VERB
Hätte,haben,AUX
hinausging,hinausgingen,VERB
Lampe,Lampe,NOUN
hereinbrach,hereinbrechen,VERB
redest,reden,VERB
stumm,stumm,ADJ
taub,taub,ADJ
vertrieb,vertreiben,VERB
Mütze,Mütze,NOUN
Wohlbefinden,Wohlbefinden,NOUN
ledig,ledig,ADJ
Verheiratete,Verheiratete,NOUN
Ledige,Ledige,NOUN
gründen,gründen,VERB
beschimpften,beschimpfen,VERB
Verheirateten,Verheiratete,NOUN
Ledigen,Ledige,NOUN
Ihre,ihr,PRON
verletzten,verletzen,VERB
zerkaute,zerkaut,ADJ
salbte,salben,VERB
heilten,heilen,VERB
Wunden,Wunde,NOUN
Vielleicht,vielleicht,ADV
hilft,helfen,VERB
zerstampfte,zerstampfen,ADJ
Eile,Eile,NOUN
Verheiraten,Verheirat,NOUN
falschen,falsch,ADJ
fernen,fernen,VERB
nahen,nah,ADV
Bezug,Bezug,NOUN
Nur,nur,ADV
zustand,zustand,ADV
Scheich,Scheich,NOUN
traute,trauen,VERB
begehrt,begehren,ADJ
Landsleute,Landsleute,NOUN
stattete,statten,VERB
Könige,König,NOUN
Kamele,Kamele,NOUN
Knechte,Knecht,NOUN
verabschiedeten,verabschiedet,VERB
niederließen,niederlassen,VERB
feierten,feieren,VERB
vorüber,vorüber,ADV
füreinander,füreinander,ADV
geantwortet,antworten,VERB
Weder,weder,CCONJ
Riesen,Riese,NOUN
vertreibe,vertreiben,VERB
tagsüber,tagsüber,ADV
Abwesenheit,Abwesenheit,NOUN
weglief,wegleifen,VERB
gebraten,gebraten,VERB
begriff,Vegriff,NOUN
befand,befinden,VERB
füllte,füllen,VERB
Ringen,Ring|Ringen,NOUN
Messing,Messing,NOUN
Ebene,Ebene,NOUN
hochheben,hochheben,VERB
herunterholen,herunterholen,VERB
herumzuschreien,herumschreien,VERB
Königsschlosses,Königsschloß,NOUN
verharrte,verharren,VERB
verstärkte,verstärken,VERB
Rufen,Rufen,NOUN
übernatürliche,übernatürlich,ADJ
Dinge,Ding,NOUN
Schloß,Schloß,NOUN
Pfennig,Pfennig,NOUN
mischte,mischen,VERB
Meere,Meer,NOUN
schaffst,schaffen,VERB
Mehlstaub,Mehlstaub,NOUN
inmitten,inmitten,ADP
großgezogen,großziehen,VERB
dumme,dumm,ADJ
kennt,kennen,VERB
verliert,verlieren,VERB
umgeht,umgehen,VERB
hängt,hängen,VERB
schwimmen,schwimmen,VERB
würde,werden,AUX
stimmten,stimmen,VERB
Hundes,Hund,NOUN
krabbelte,krabbeln,VERB
tauchte,tauchen,VERB
Ufer,Ufer,NOUN
stöberten,stöbern,VERB
hineinschlüpfte,hineinschlüpfen,VERB
schliefen,schlafen,VERB
gerissen,reißen,VERB
Nase,Nase,NOUN
Regal,Regal,NOUN
Pfeffer,Pfeffer,NOUN
lief,laufen,VERB
Zauberers,Zauberer,NOUN
anstellst,anstellen,VERB
Speichel,Speichel,NOUN
wedelte,wedeln,VERB
nieste,niest,NOUN
flog,fliegen,VERB
wäret,weret,VERB
angelangt,anlangen,VERB
Unterschied,Unterschied,NOUN
ankommst,ankommen,VERB
fast,fast,ADV
täuschte,täuschen,VERB
neigen,neigen,VERB
Haha,haha,INTJ
werfe,werfen,VERB
schaukelte,schaukeln,VERB
neigte,neigen,VERB
zusammengelebt,zusammenbeben,VERB
Schweig,Schweig,NOUN
schwieg,schweigen,VERB
betreffend,betreffend,VERB
Fischer,Fischer,NOUN
Küste,Küste,NOUN
Netz,Netz,NOUN
Fischen,Fisch|Fischen,NOUN
Gräten,Gräte,NOUN
Gräte,Gräte,NOUN
wahnsinnig,wahnsinnig,ADJ
Riese,Riese,NOUN
zurückbringen,zurückbringen,VERB
wegnehmen,wegnehmen,VERB
Inventar,Inventar,NOUN
üblichen,üblich,ADJ
verwöhnt,verwöhnen,VERB
unterrichtete,unterrichten,VERB
lehrte,lehren,VERB
Lernen,Lernen,NOUN
übergab,übergeben,VERB
Erbschaft,Erbschaft,NOUN
Schlüssel,Schlüssel,NOUN
Zwei,zwei,NUM
Türen,Tür,NOUN
öffnest,öffnen,VERB
Märkte,Markt,NOUN
Straßen,Straße,NOUN
herumzuführen,herumführen,VERB
Kaffeehäusern,Kaffeehäus,NOUN
Theater,Theater,NOUN
Koch,Koch,NOUN
allerlei,allerlei,DET
Unfug,Unfug,NOUN
aushändigen,aushändigen,VERB
Ausgeben,Ausgeben,NOUN
Ende.,Ende,NOUN
würden,werden,AUX
zahlten,zahlen,VERB
Geldbeutel,Geldbeutel,NOUN
wertvollen,wertvoll,ADJ
Besitztümer,Besitztümer,NOUN
Ausrüstung,Ausrüstung,NOUN
gefangen,fangen,VERB
Netze,Netz,NOUN
flicken,flicken,VERB
verließen,verlassen,VERB
begleitet,begleiten,VERB
schöneren,schön,ADJ
Weißt,wissen,VERB
gewährt,gewähren|währen,VERB
schäme,schämen,VERB
schämst,schämsen,VERB
Ständer,Stand,NOUN
einzutreten,eintreten,VERB
schämte,schämen,VERB
göttliche,göttlich,NOUN
Vorsehung,Vorsehung,NOUN
Königin,Königin,NOUN
herunterkamen,herunterkamen,VERB
herunterzusteigen,herunterrusteigen,VERB
deckte,decken,VERB
—er,—er,NOUN
Großzügigen,Großzügige,NOUN
Feilschen,Feilsch,NOUN
herabstiegst,herabstiegen,VERB
ihndirhinlege,ihndirhinleg,NOUN
Scheck,Scheck,NOUN
wofür,wofür,ADV
zurückholen,zurückholen,VERB
zurückholst,zurückholsen,VERB
